image_id,width,height,class,xmin,ymin,xmax,ymax,fold,bbox_area,nboxes
CANNES_TILES_512x512.1040.png,512,512,pool,384,448,428,488,0,70.4,1
CANNES_TILES_512x512.1040.png,512,512,pool,425,66,457,122,0,71.68,1
CANNES_TILES_512x512.433.png,512,512,pool,259,47,309,109,1,124.0,1
CANNES_TILES_512x512.433.png,512,512,pool,388,1,442,31,1,64.80000000000001,1
CANNES_TILES_512x512.458.png,512,512,pool,304,339,352,368,0,55.680000000000014,1
CANNES_TILES_512x512.458.png,512,512,pool,322,166,398,215,0,148.96,1
CANNES_TILES_512x512.458.png,512,512,pool,426,315,477,357,0,85.68,1
CANNES_TILES_512x512.69.png,512,512,pool,179,415,212,461,2,60.72000000000001,1
CANNES_TILES_512x512.69.png,512,512,pool,293,480,322,512,2,37.120000000000005,1
CANNES_TILES_512x512.69.png,512,512,pool,272,344,326,416,2,155.52,1
CANNES_TILES_512x512.69.png,512,512,pool,385,327,439,380,2,114.48000000000002,1
CANNES_TILES_512x512.69.png,512,512,pool,1,304,46,364,2,108.0,1
CANNES_TILES_512x512.69.png,512,512,pool,87,173,127,203,2,48.0,1
CANNES_TILES_512x512.69.png,512,512,pool,344,130,414,168,2,106.4,1
CANNES_TILES_512x512.1607.png,512,512,pool,423,353,484,410,1,139.08,1
CANNES_TILES_512x512.1607.png,512,512,pool,413,460,454,501,1,67.24000000000002,1
CANNES_TILES_512x512.1578.png,512,512,pool,112,331,154,367,2,60.480000000000004,1
CANNES_TILES_512x512.1578.png,512,512,pool,269,398,311,434,2,60.480000000000004,1
CANNES_TILES_512x512.1578.png,512,512,pool,327,316,359,362,2,58.88000000000001,1
CANNES_TILES_512x512.1578.png,512,512,pool,425,491,458,509,2,23.76,1
CANNES_TILES_512x512.1343.png,512,512,pool,45,160,84,209,0,76.44000000000001,1
CANNES_TILES_512x512.1343.png,512,512,pool,219,218,249,260,0,50.400000000000006,1
CANNES_TILES_512x512.768.png,512,512,pool,170,401,201,441,1,49.6,1
CANNES_TILES_512x512.411.png,512,512,pool,219,199,244,241,0,42.0,1
CANNES_TILES_512x512.411.png,512,512,pool,195,325,235,379,0,86.4,1
CANNES_TILES_512x512.411.png,512,512,pool,391,51,416,70,0,19.0,1
CANNES_TILES_512x512.791.png,512,512,pool,205,271,263,346,2,174.00000000000003,1
CANNES_TILES_512x512.791.png,512,512,pool,299,46,360,86,2,97.60000000000001,1
CANNES_TILES_512x512.791.png,512,512,pool,461,140,512,174,2,69.36000000000001,1
CANNES_TILES_512x512.501.png,512,512,pool,491,292,512,333,0,34.440000000000005,1
CANNES_TILES_512x512.865.png,512,512,pool,435,44,492,116,2,164.16,1
CANNES_TILES_512x512.865.png,512,512,pool,181,1,231,19,2,36.0,1
CANNES_TILES_512x512.64.png,512,512,pool,262,283,322,334,2,122.4,1
CANNES_TILES_512x512.64.png,512,512,pool,497,190,512,232,2,25.200000000000003,1
CANNES_TILES_512x512.155.png,512,512,pool,72,152,124,227,0,156.0,1
CANNES_TILES_512x512.207.png,512,512,pool,1,264,31,312,2,57.60000000000001,1
CANNES_TILES_512x512.207.png,512,512,pool,102,477,140,512,2,53.2,1
CANNES_TILES_512x512.207.png,512,512,pool,226,298,269,365,2,115.24,1
CANNES_TILES_512x512.1363.png,512,512,pool,219,142,264,181,1,70.2,1
CANNES_TILES_512x512.1363.png,512,512,pool,275,118,321,155,1,68.08000000000001,1
CANNES_TILES_512x512.1363.png,512,512,pool,388,55,406,71,1,11.520000000000001,1
CANNES_TILES_512x512.1363.png,512,512,pool,32,1,71,35,1,53.04000000000001,1
CANNES_TILES_512x512.1363.png,512,512,pool,312,493,362,510,1,34.0,1
CANNES_TILES_512x512.315.png,512,512,pool,83,430,136,477,0,99.64000000000001,1
CANNES_TILES_512x512.315.png,512,512,pool,203,305,279,379,0,224.96000000000004,1
CANNES_TILES_512x512.315.png,512,512,pool,58,211,130,260,0,141.12,1
CANNES_TILES_512x512.315.png,512,512,pool,430,433,465,469,0,50.4,1
CANNES_TILES_512x512.2017.png,512,512,pool,234,234,295,271,1,90.28000000000002,1
CANNES_TILES_512x512.2017.png,512,512,pool,386,236,417,283,1,58.28,1
CANNES_TILES_512x512.2017.png,512,512,pool,271,24,297,43,1,19.76,1
CANNES_TILES_512x512.220.png,512,512,pool,1,184,32,213,0,35.96000000000001,1
CANNES_TILES_512x512.220.png,512,512,pool,177,335,238,382,0,114.68000000000002,1
CANNES_TILES_512x512.220.png,512,512,pool,480,393,512,429,0,46.080000000000005,1
CANNES_TILES_512x512.220.png,512,512,pool,173,14,229,71,0,127.68000000000002,1
CANNES_TILES_512x512.220.png,512,512,pool,418,48,456,73,0,38.0,1
CANNES_TILES_512x512.1678.png,512,512,pool,214,22,267,61,2,82.68000000000002,1
CANNES_TILES_512x512.1678.png,512,512,pool,37,9,89,48,2,81.12,1
CANNES_TILES_512x512.812.png,512,512,pool,119,364,167,393,0,55.680000000000014,1
CANNES_TILES_512x512.812.png,512,512,pool,249,105,273,124,0,18.240000000000006,1
CANNES_TILES_512x512.869.png,512,512,pool,1,321,43,376,0,92.4,1
CANNES_TILES_512x512.869.png,512,512,pool,84,256,125,285,0,47.56000000000001,1
CANNES_TILES_512x512.869.png,512,512,pool,188,165,236,197,0,61.44000000000001,1
CANNES_TILES_512x512.993.png,512,512,pool,168,300,204,354,1,77.76,1
CANNES_TILES_512x512.993.png,512,512,pool,52,282,118,319,1,97.68,1
CANNES_TILES_512x512.993.png,512,512,pool,230,164,276,220,1,103.04000000000002,1
CANNES_TILES_512x512.993.png,512,512,pool,488,15,512,64,1,47.04000000000001,1
CANNES_TILES_512x512.993.png,512,512,pool,425,478,495,511,1,92.4,1
CANNES_TILES_512x512.249.png,512,512,pool,119,316,241,408,0,448.9600000000001,1
CANNES_TILES_512x512.1912.png,512,512,pool,238,143,267,171,2,32.480000000000004,1
CANNES_TILES_512x512.1912.png,512,512,pool,317,140,340,162,2,20.240000000000006,1
CANNES_TILES_512x512.1912.png,512,512,pool,478,145,512,172,2,36.720000000000006,1
CANNES_TILES_512x512.1912.png,512,512,pool,470,330,499,357,2,31.320000000000007,1
CANNES_TILES_512x512.276.png,512,512,pool,312,414,362,469,1,110.0,1
CANNES_TILES_512x512.276.png,512,512,pool,1,353,46,423,1,126.0,1
CANNES_TILES_512x512.1106.png,512,512,pool,125,341,147,363,0,19.360000000000003,1
CANNES_TILES_512x512.1106.png,512,512,pool,95,308,133,339,0,47.120000000000005,1
CANNES_TILES_512x512.1106.png,512,512,pool,333,261,366,313,0,68.64000000000001,1
CANNES_TILES_512x512.1106.png,512,512,pool,465,205,512,243,0,71.44000000000001,1
CANNES_TILES_512x512.1106.png,512,512,pool,416,1,463,43,0,78.96000000000001,1
CANNES_TILES_512x512.1506.png,512,512,pool,493,171,512,202,0,23.560000000000002,1
CANNES_TILES_512x512.1506.png,512,512,pool,333,1,360,27,0,28.080000000000002,1
CANNES_TILES_512x512.1602.png,512,512,pool,206,183,229,209,0,23.920000000000005,1
CANNES_TILES_512x512.129.png,512,512,pool,19,191,84,244,1,137.8,1
CANNES_TILES_512x512.756.png,512,512,pool,443,125,471,165,2,44.800000000000004,1
CANNES_TILES_512x512.756.png,512,512,pool,88,477,151,512,2,88.20000000000002,1
CANNES_TILES_512x512.756.png,512,512,pool,185,336,225,362,2,41.6,1
CANNES_TILES_512x512.1935.png,512,512,pool,81,241,165,334,0,312.48,1
CANNES_TILES_512x512.1305.png,512,512,pool,309,116,347,147,2,47.120000000000005,1
CANNES_TILES_512x512.2018.png,512,512,pool,169,212,213,247,0,61.60000000000001,1
CANNES_TILES_512x512.2018.png,512,512,pool,143,134,171,171,0,41.440000000000005,1
CANNES_TILES_512x512.965.png,512,512,pool,322,152,368,198,1,84.64000000000001,1
CANNES_TILES_512x512.1360.png,512,512,pool,61,72,87,133,1,63.440000000000005,1
CANNES_TILES_512x512.1183.png,512,512,pool,287,249,355,307,2,157.76000000000005,1
CANNES_TILES_512x512.221.png,512,512,pool,1,388,37,433,2,64.8,1
CANNES_TILES_512x512.221.png,512,512,pool,388,59,464,99,2,121.60000000000001,1
CANNES_TILES_512x512.1558.png,512,512,pool,111,305,162,350,2,91.80000000000001,1
CANNES_TILES_512x512.1558.png,512,512,pool,64,92,123,143,2,120.36000000000001,1
CANNES_TILES_512x512.1558.png,512,512,pool,171,48,212,98,2,82.00000000000001,1
CANNES_TILES_512x512.1558.png,512,512,pool,300,327,345,355,2,50.400000000000006,1
CANNES_TILES_512x512.1558.png,512,512,pool,436,1,468,25,2,30.720000000000006,1
CANNES_TILES_512x512.634.png,512,512,pool,291,308,392,352,0,177.76000000000005,1
CANNES_TILES_512x512.634.png,512,512,pool,49,343,140,375,0,116.48,1
CANNES_TILES_512x512.634.png,512,512,pool,63,118,157,215,0,364.72,1
CANNES_TILES_512x512.634.png,512,512,pool,228,3,293,41,0,98.80000000000001,1
CANNES_TILES_512x512.422.png,512,512,pool,163,410,224,448,0,92.72000000000001,1
CANNES_TILES_512x512.422.png,512,512,pool,1,382,25,410,0,26.880000000000006,1
CANNES_TILES_512x512.605.png,512,512,pool,23,480,71,509,1,55.680000000000014,1
CANNES_TILES_512x512.605.png,512,512,pool,105,400,161,443,1,96.32000000000001,1
CANNES_TILES_512x512.605.png,512,512,pool,198,382,247,421,1,76.44000000000001,1
CANNES_TILES_512x512.605.png,512,512,pool,263,324,312,361,1,72.52000000000001,1
CANNES_TILES_512x512.605.png,512,512,pool,406,283,464,340,1,132.24,1
CANNES_TILES_512x512.605.png,512,512,pool,307,195,350,245,1,86.0,1
CANNES_TILES_512x512.605.png,512,512,pool,155,132,201,180,1,88.32000000000002,1
CANNES_TILES_512x512.605.png,512,512,pool,60,100,108,137,1,71.04000000000002,1
CANNES_TILES_512x512.605.png,512,512,pool,1,121,31,188,1,80.4,1
CANNES_TILES_512x512.605.png,512,512,pool,243,30,313,81,1,142.8,1
CANNES_TILES_512x512.733.png,512,512,pool,473,401,512,441,2,62.400000000000006,1
CANNES_TILES_512x512.733.png,512,512,pool,441,452,503,498,2,114.08000000000001,1
CANNES_TILES_512x512.733.png,512,512,pool,149,48,184,74,2,36.4,1
CANNES_TILES_512x512.1058.png,512,512,pool,138,376,188,417,0,82.00000000000001,1
CANNES_TILES_512x512.1058.png,512,512,pool,83,125,134,165,0,81.60000000000001,1
CANNES_TILES_512x512.1058.png,512,512,pool,490,367,512,410,0,37.84,1
CANNES_TILES_512x512.902.png,512,512,pool,304,217,344,260,1,68.8,1
CANNES_TILES_512x512.902.png,512,512,pool,265,1,305,18,1,27.200000000000003,1
CANNES_TILES_512x512.1967.png,512,512,pool,43,201,82,224,0,35.88000000000001,1
CANNES_TILES_512x512.1967.png,512,512,pool,241,279,265,313,0,32.64000000000001,1
CANNES_TILES_512x512.1174.png,512,512,pool,274,68,315,96,2,45.92000000000001,1
CANNES_TILES_512x512.1174.png,512,512,pool,400,145,430,185,2,48.0,1
CANNES_TILES_512x512.1174.png,512,512,pool,381,249,423,311,2,104.16000000000001,1
CANNES_TILES_512x512.1174.png,512,512,pool,307,236,344,297,2,90.28000000000002,1
CANNES_TILES_512x512.1093.png,512,512,pool,133,390,168,437,0,65.8,1
CANNES_TILES_512x512.1093.png,512,512,pool,118,268,150,326,0,74.24000000000001,1
CANNES_TILES_512x512.1093.png,512,512,pool,1,353,9,389,0,11.520000000000001,1
CANNES_TILES_512x512.1838.png,512,512,pool,244,32,312,147,2,312.8,1
CANNES_TILES_512x512.1838.png,512,512,pool,464,482,512,512,2,57.60000000000001,1
CANNES_TILES_512x512.381.png,512,512,pool,162,466,218,503,2,82.88000000000001,1
CANNES_TILES_512x512.381.png,512,512,pool,62,398,97,436,2,53.2,1
CANNES_TILES_512x512.381.png,512,512,pool,301,16,344,66,2,86.0,1
CANNES_TILES_512x512.1030.png,512,512,pool,150,1,220,114,1,316.40000000000003,1
CANNES_TILES_512x512.1266.png,512,512,pool,286,366,348,407,1,101.68000000000002,1
CANNES_TILES_512x512.1266.png,512,512,pool,18,399,54,425,1,37.440000000000005,1
CANNES_TILES_512x512.1266.png,512,512,pool,76,326,101,379,1,53.00000000000001,1
CANNES_TILES_512x512.1266.png,512,512,pool,291,121,321,166,1,54.0,1
CANNES_TILES_512x512.1266.png,512,512,pool,390,111,423,179,1,89.76000000000002,1
CANNES_TILES_512x512.1266.png,512,512,pool,18,84,70,114,1,62.400000000000006,1
CANNES_TILES_512x512.2082.png,512,512,pool,166,412,261,477,2,247.0,1
CANNES_TILES_512x512.2082.png,512,512,pool,459,121,512,159,2,80.56000000000002,1
CANNES_TILES_512x512.1010.png,512,512,pool,316,325,353,370,0,66.60000000000001,1
CANNES_TILES_512x512.1010.png,512,512,pool,131,450,153,470,0,17.6,1
CANNES_TILES_512x512.1010.png,512,512,pool,155,272,191,304,0,46.080000000000005,1
CANNES_TILES_512x512.971.png,512,512,pool,235,412,272,465,1,78.44000000000001,1
CANNES_TILES_512x512.2026.png,512,512,pool,37,68,61,94,0,24.960000000000004,1
CANNES_TILES_512x512.2026.png,512,512,pool,444,189,496,243,0,112.32000000000001,1
CANNES_TILES_512x512.2026.png,512,512,pool,389,423,421,462,0,49.92000000000001,1
CANNES_TILES_512x512.2144.png,512,512,pool,137,227,196,278,0,120.36000000000001,1
CANNES_TILES_512x512.2144.png,512,512,pool,230,469,265,507,0,53.2,1
CANNES_TILES_512x512.557.png,512,512,pool,258,464,328,512,2,134.40000000000003,1
CANNES_TILES_512x512.557.png,512,512,pool,146,340,185,402,2,96.72000000000001,1
CANNES_TILES_512x512.557.png,512,512,pool,145,254,179,307,2,72.08000000000001,1
CANNES_TILES_512x512.557.png,512,512,pool,2,166,45,219,2,91.16000000000001,1
CANNES_TILES_512x512.557.png,512,512,pool,229,52,290,101,2,119.56000000000002,1
CANNES_TILES_512x512.557.png,512,512,pool,1,14,47,40,2,47.84000000000001,1
CANNES_TILES_512x512.557.png,512,512,pool,441,159,470,209,2,58.00000000000001,1
CANNES_TILES_512x512.127.png,512,512,pool,93,104,157,155,2,130.56000000000003,1
CANNES_TILES_512x512.127.png,512,512,pool,299,143,373,201,2,171.68000000000004,1
CANNES_TILES_512x512.127.png,512,512,pool,203,326,283,380,2,172.8,1
CANNES_TILES_512x512.127.png,512,512,pool,44,444,116,496,2,149.76000000000002,1
CANNES_TILES_512x512.127.png,512,512,pool,461,457,512,496,2,79.56000000000002,1
CANNES_TILES_512x512.1209.png,512,512,pool,55,12,81,41,2,30.160000000000004,1
CANNES_TILES_512x512.1209.png,512,512,pool,20,25,45,50,2,25.0,1
CANNES_TILES_512x512.2134.png,512,512,pool,381,399,443,435,0,89.28,1
CANNES_TILES_512x512.2134.png,512,512,pool,171,7,207,62,0,79.2,1
CANNES_TILES_512x512.62.png,512,512,pool,172,439,233,498,0,143.96,1
CANNES_TILES_512x512.62.png,512,512,pool,1,220,42,266,0,75.44000000000001,1
CANNES_TILES_512x512.62.png,512,512,pool,262,106,312,166,0,120.0,1
CANNES_TILES_512x512.62.png,512,512,pool,31,77,73,131,0,90.72000000000001,1
CANNES_TILES_512x512.62.png,512,512,pool,456,296,509,339,0,91.16000000000001,1
CANNES_TILES_512x512.502.png,512,512,pool,378,241,440,296,1,136.4,1
CANNES_TILES_512x512.502.png,512,512,pool,14,388,69,438,1,110.0,1
CANNES_TILES_512x512.502.png,512,512,pool,1,287,22,334,1,39.480000000000004,1
CANNES_TILES_512x512.502.png,512,512,pool,355,1,405,16,1,30.0,1
CANNES_TILES_512x512.2132.png,512,512,pool,233,58,288,93,2,77.0,1
CANNES_TILES_512x512.2132.png,512,512,pool,330,32,374,75,2,75.68,1
CANNES_TILES_512x512.2132.png,512,512,pool,429,57,465,92,2,50.4,1
CANNES_TILES_512x512.365.png,512,512,pool,93,431,123,457,1,31.200000000000003,1
CANNES_TILES_512x512.365.png,512,512,pool,1,14,22,70,1,47.040000000000006,1
CANNES_TILES_512x512.124.png,512,512,pool,223,349,281,407,1,134.56000000000003,1
CANNES_TILES_512x512.124.png,512,512,pool,284,253,305,276,1,19.320000000000004,1
CANNES_TILES_512x512.124.png,512,512,pool,193,325,219,353,1,29.120000000000005,1
CANNES_TILES_512x512.124.png,512,512,pool,16,411,65,447,1,70.56,1
CANNES_TILES_512x512.113.png,512,512,pool,253,248,284,274,2,32.24,1
CANNES_TILES_512x512.897.png,512,512,pool,392,238,443,297,1,120.36000000000001,1
CANNES_TILES_512x512.897.png,512,512,pool,142,184,176,231,1,63.92000000000001,1
CANNES_TILES_512x512.897.png,512,512,pool,41,337,98,367,1,68.4,1
CANNES_TILES_512x512.897.png,512,512,pool,245,439,275,489,1,60.0,1
CANNES_TILES_512x512.997.png,512,512,pool,137,266,168,299,1,40.92,1
CANNES_TILES_512x512.997.png,512,512,pool,160,79,191,125,1,57.040000000000006,1
CANNES_TILES_512x512.997.png,512,512,pool,457,303,481,349,1,44.16000000000001,1
CANNES_TILES_512x512.997.png,512,512,pool,465,477,493,512,1,39.2,1
CANNES_TILES_512x512.1402.png,512,512,pool,498,461,512,487,0,14.560000000000002,1
CANNES_TILES_512x512.1331.png,512,512,pool,283,75,308,101,0,26.0,1
CANNES_TILES_512x512.1331.png,512,512,pool,179,331,196,347,0,10.880000000000003,1
CANNES_TILES_512x512.1903.png,512,512,pool,476,302,512,349,1,67.68,1
CANNES_TILES_512x512.1903.png,512,512,pool,228,86,256,104,1,20.160000000000004,1
CANNES_TILES_512x512.1063.png,512,512,pool,134,209,161,235,0,28.080000000000002,1
CANNES_TILES_512x512.956.png,512,512,pool,120,463,172,498,1,72.8,1
CANNES_TILES_512x512.956.png,512,512,pool,1,401,18,432,1,21.080000000000002,1
CANNES_TILES_512x512.956.png,512,512,pool,185,253,214,279,1,30.160000000000004,1
CANNES_TILES_512x512.1272.png,512,512,pool,1,150,48,195,0,84.60000000000001,1
CANNES_TILES_512x512.1261.png,512,512,pool,329,90,365,111,2,30.240000000000002,1
CANNES_TILES_512x512.842.png,512,512,pool,223,42,252,74,1,37.120000000000005,1
CANNES_TILES_512x512.842.png,512,512,pool,419,227,483,289,1,158.72000000000003,1
CANNES_TILES_512x512.842.png,512,512,pool,455,341,508,384,1,91.16000000000001,1
CANNES_TILES_512x512.842.png,512,512,pool,433,470,495,507,1,91.76,1
CANNES_TILES_512x512.1847.png,512,512,pool,64,84,91,133,0,52.92000000000001,1
CANNES_TILES_512x512.1847.png,512,512,pool,98,10,122,45,0,33.60000000000001,1
CANNES_TILES_512x512.1847.png,512,512,pool,183,11,224,37,0,42.64000000000001,1
CANNES_TILES_512x512.1847.png,512,512,pool,73,469,114,512,0,70.52000000000001,1
CANNES_TILES_512x512.1440.png,512,512,pool,70,209,130,275,2,158.4,1
CANNES_TILES_512x512.1440.png,512,512,pool,119,86,155,155,2,99.36000000000001,1
CANNES_TILES_512x512.1440.png,512,512,pool,187,342,228,381,2,63.960000000000015,1
CANNES_TILES_512x512.1440.png,512,512,pool,382,395,429,429,2,63.92000000000001,1
CANNES_TILES_512x512.1440.png,512,512,pool,387,250,429,280,2,50.400000000000006,1
CANNES_TILES_512x512.853.png,512,512,pool,283,334,313,375,2,49.2,1
CANNES_TILES_512x512.853.png,512,512,pool,361,256,394,303,2,62.040000000000006,1
CANNES_TILES_512x512.853.png,512,512,pool,251,480,299,512,2,61.44000000000001,1
CANNES_TILES_512x512.853.png,512,512,pool,1,278,36,305,2,37.800000000000004,1
CANNES_TILES_512x512.853.png,512,512,pool,94,81,127,103,2,29.040000000000006,1
CANNES_TILES_512x512.1117.png,512,512,pool,352,303,410,369,0,153.12000000000003,1
CANNES_TILES_512x512.1117.png,512,512,pool,344,72,373,100,0,32.480000000000004,1
CANNES_TILES_512x512.1117.png,512,512,pool,198,1,247,19,0,35.28,1
CANNES_TILES_512x512.48.png,424,512,pool,1,380,68,422,2,112.56,1
CANNES_TILES_512x512.48.png,424,512,pool,1,2,26,37,2,35.0,1
CANNES_TILES_512x512.801.png,512,512,pool,431,234,490,281,1,110.92000000000002,1
CANNES_TILES_512x512.801.png,512,512,pool,333,454,399,496,1,110.88000000000001,1
CANNES_TILES_512x512.843.png,512,512,pool,223,207,261,243,0,54.720000000000006,1
CANNES_TILES_512x512.843.png,512,512,pool,61,207,102,246,0,63.960000000000015,1
CANNES_TILES_512x512.843.png,512,512,pool,275,1,321,26,0,46.00000000000001,1
CANNES_TILES_512x512.860.png,512,512,pool,86,303,123,327,1,35.52000000000001,1
CANNES_TILES_512x512.788.png,512,512,pool,208,237,239,263,1,32.24,1
CANNES_TILES_512x512.1932.png,512,512,pool,88,41,163,160,2,357.0,1
CANNES_TILES_512x512.1932.png,512,512,pool,1,425,71,512,2,243.60000000000002,1
CANNES_TILES_512x512.531.png,512,512,pool,150,319,219,374,0,151.8,1
CANNES_TILES_512x512.531.png,512,512,pool,227,1,284,36,0,79.8,1
CANNES_TILES_512x512.531.png,512,512,pool,482,221,495,242,0,10.920000000000002,1
CANNES_TILES_512x512.531.png,512,512,pool,384,46,414,67,0,25.200000000000003,1
CANNES_TILES_512x512.170.png,512,512,pool,48,362,91,421,0,101.48,1
CANNES_TILES_512x512.170.png,512,512,pool,78,195,135,262,0,152.76000000000002,1
CANNES_TILES_512x512.170.png,512,512,pool,475,357,512,394,0,54.760000000000005,1
CANNES_TILES_512x512.170.png,512,512,pool,334,295,356,318,0,20.240000000000006,1
CANNES_TILES_512x512.1313.png,512,512,pool,144,145,186,184,0,65.52000000000001,1
CANNES_TILES_512x512.1313.png,512,512,pool,1,154,27,194,0,41.6,1
CANNES_TILES_512x512.1313.png,512,512,pool,1,62,28,106,0,47.52000000000001,1
CANNES_TILES_512x512.488.png,512,512,pool,123,326,188,355,2,75.4,1
CANNES_TILES_512x512.488.png,512,512,pool,277,98,409,171,2,385.44000000000005,1
CANNES_TILES_512x512.488.png,512,512,pool,50,5,113,67,2,156.24,1
CANNES_TILES_512x512.1901.png,512,512,pool,166,479,220,509,0,64.80000000000001,1
CANNES_TILES_512x512.1901.png,512,512,pool,440,390,463,443,0,48.76000000000001,1
CANNES_TILES_512x512.636.png,424,512,pool,51,101,92,146,2,73.80000000000001,1
CANNES_TILES_512x512.636.png,424,512,pool,217,1,260,44,2,73.96,1
CANNES_TILES_512x512.619.png,512,512,pool,1,331,52,389,0,118.32000000000002,1
CANNES_TILES_512x512.1604.png,512,512,pool,205,460,255,512,0,104.0,1
CANNES_TILES_512x512.1070.png,512,512,pool,1,38,25,64,1,24.960000000000004,1
CANNES_TILES_512x512.1070.png,512,512,pool,281,1,338,41,1,91.2,1
CANNES_TILES_512x512.1070.png,512,512,pool,111,239,184,272,1,96.36000000000001,1
CANNES_TILES_512x512.1070.png,512,512,pool,372,366,416,424,1,102.08000000000003,1
CANNES_TILES_512x512.1070.png,512,512,pool,426,432,481,479,1,103.4,1
CANNES_TILES_512x512.960.png,512,512,pool,35,289,99,332,2,110.08,1
CANNES_TILES_512x512.162.png,512,512,pool,291,151,338,231,2,150.4,1
CANNES_TILES_512x512.1281.png,512,512,pool,129,350,169,373,0,36.800000000000004,1
CANNES_TILES_512x512.1281.png,512,512,pool,62,1,84,16,0,13.200000000000001,1
CANNES_TILES_512x512.1281.png,512,512,pool,383,489,395,505,0,7.6800000000000015,1
CANNES_TILES_512x512.2002.png,512,512,pool,170,368,199,389,0,24.360000000000003,1
CANNES_TILES_512x512.1154.png,512,512,pool,455,375,488,421,1,60.72000000000001,1
CANNES_TILES_512x512.1154.png,512,512,pool,438,109,478,143,1,54.400000000000006,1
CANNES_TILES_512x512.1154.png,512,512,pool,330,254,357,280,1,28.080000000000002,1
CANNES_TILES_512x512.1154.png,512,512,pool,120,240,147,267,1,29.160000000000004,1
CANNES_TILES_512x512.1154.png,512,512,pool,169,398,188,415,1,12.920000000000002,1
CANNES_TILES_512x512.1154.png,512,512,pool,151,355,181,388,1,39.6,1
CANNES_TILES_512x512.1154.png,512,512,pool,499,454,512,487,1,17.160000000000004,1
CANNES_TILES_512x512.535.png,512,512,pool,234,335,282,404,1,132.48000000000002,1
CANNES_TILES_512x512.535.png,512,512,pool,71,326,118,409,1,156.04000000000002,1
CANNES_TILES_512x512.535.png,512,512,pool,325,41,367,103,1,104.16000000000001,1
CANNES_TILES_512x512.535.png,512,512,pool,150,82,173,105,1,21.160000000000004,1
CANNES_TILES_512x512.232.png,512,512,pool,362,176,418,221,1,100.80000000000001,1
CANNES_TILES_512x512.232.png,512,512,pool,219,94,266,148,1,101.52000000000001,1
CANNES_TILES_512x512.232.png,512,512,pool,71,64,114,113,1,84.28,1
CANNES_TILES_512x512.232.png,512,512,pool,1,64,16,104,1,24.0,1
CANNES_TILES_512x512.792.png,512,512,pool,304,177,375,244,0,190.28000000000003,1
CANNES_TILES_512x512.792.png,512,512,pool,113,130,176,190,0,151.20000000000002,1
CANNES_TILES_512x512.792.png,512,512,pool,42,93,100,158,0,150.8,1
CANNES_TILES_512x512.792.png,512,512,pool,240,383,284,439,0,98.56000000000002,1
CANNES_TILES_512x512.792.png,512,512,pool,358,27,405,62,0,65.8,1
CANNES_TILES_512x512.1337.png,512,512,pool,131,273,157,298,0,26.0,1
CANNES_TILES_512x512.1337.png,512,512,pool,232,188,265,211,0,30.360000000000007,1
CANNES_TILES_512x512.1337.png,512,512,pool,1,169,16,198,0,17.400000000000002,1
CANNES_TILES_512x512.1789.png,512,512,pool,56,66,154,144,0,305.76000000000005,1
CANNES_TILES_512x512.847.png,512,512,pool,155,276,188,312,1,47.52,1
CANNES_TILES_512x512.847.png,512,512,pool,406,435,455,465,1,58.800000000000004,1
CANNES_TILES_512x512.847.png,512,512,pool,273,308,311,365,1,86.64000000000001,1
CANNES_TILES_512x512.238.png,512,512,pool,88,466,134,512,2,84.64000000000001,1
CANNES_TILES_512x512.238.png,512,512,pool,271,297,327,349,2,116.48000000000002,1
CANNES_TILES_512x512.238.png,512,512,pool,455,317,501,365,2,88.32000000000002,1
CANNES_TILES_512x512.238.png,512,512,pool,477,119,512,174,2,77.0,1
CANNES_TILES_512x512.238.png,512,512,pool,200,1,256,31,2,67.2,1
CANNES_TILES_512x512.348.png,512,512,pool,318,43,369,101,1,118.32000000000002,1
CANNES_TILES_512x512.1161.png,512,512,pool,1,297,10,322,1,9.0,1
CANNES_TILES_512x512.1161.png,512,512,pool,312,408,355,434,1,44.72,1
CANNES_TILES_512x512.533.png,512,512,pool,159,258,226,302,1,117.92000000000002,1
CANNES_TILES_512x512.533.png,512,512,pool,283,282,339,327,1,100.80000000000001,1
CANNES_TILES_512x512.533.png,512,512,pool,383,422,450,477,1,147.4,1
CANNES_TILES_512x512.533.png,512,512,pool,447,99,512,145,1,119.60000000000001,1
CANNES_TILES_512x512.533.png,512,512,pool,331,29,394,76,1,118.44000000000001,1
CANNES_TILES_512x512.752.png,512,512,pool,298,179,378,224,0,144.0,1
CANNES_TILES_512x512.752.png,512,512,pool,252,401,305,439,0,80.56000000000002,1
CANNES_TILES_512x512.752.png,512,512,pool,1,400,44,436,0,61.92,1
CANNES_TILES_512x512.604.png,512,512,pool,177,363,216,397,0,53.04000000000001,1
CANNES_TILES_512x512.604.png,512,512,pool,186,179,222,205,0,37.440000000000005,1
CANNES_TILES_512x512.604.png,512,512,pool,27,107,70,146,0,67.08,1
CANNES_TILES_512x512.604.png,512,512,pool,313,375,348,431,0,78.4,1
CANNES_TILES_512x512.604.png,512,512,pool,419,279,462,302,0,39.56,1
CANNES_TILES_512x512.604.png,512,512,pool,479,147,512,190,0,56.760000000000005,1
CANNES_TILES_512x512.1639.png,512,512,pool,222,191,256,222,1,42.160000000000004,1
CANNES_TILES_512x512.705.png,512,512,pool,305,351,339,379,2,38.080000000000005,1
